first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2020-05-17,2020-05-23,65-69,זכר,633,<15,0.0
2020-05-17,2020-05-23,65-69,נקבה,738,<15,0.0
2020-05-17,2020-05-23,70-74,זכר,657,<15,0.0
2020-05-17,2020-05-23,70-74,לא ידוע,<15,0.0,0.0
2020-05-17,2020-05-23,70-74,נקבה,765,<15,0.0
2020-05-17,2020-05-23,75-79,זכר,462,<15,0.0
2020-05-17,2020-05-23,75-79,נקבה,609,0.0,0.0
2020-05-17,2020-05-23,80+,זכר,1611,<15,<15
2020-05-17,2020-05-23,80+,לא ידוע,<15,0.0,0.0
2020-05-17,2020-05-23,80+,נקבה,3513,0.0,0.0
2020-05-17,2020-05-23,NULL,זכר,443,<15,0.0
2020-05-17,2020-05-23,NULL,לא ידוע,135,<15,0.0
2020-05-17,2020-05-23,NULL,נקבה,433,<15,0.0
2020-05-24,2020-05-30,0-19,זכר,2286,79.0,0.0
2020-05-24,2020-05-30,0-19,לא ידוע,38,<15,0.0
2020-05-24,2020-05-30,0-19,נקבה,2002,65.0,0.0
2020-05-24,2020-05-30,20-24,זכר,682,<15,0.0
2020-05-24,2020-05-30,20-24,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,20-24,נקבה,758,<15,0.0
2020-05-24,2020-05-30,25-29,זכר,728,<15,0.0
2020-05-24,2020-05-30,25-29,נקבה,1151,<15,0.0
2020-05-24,2020-05-30,30-34,זכר,958,<15,0.0
2020-05-24,2020-05-30,30-34,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,30-34,נקבה,1464,<15,0.0
2020-05-24,2020-05-30,35-39,זכר,908,<15,0.0
2020-05-24,2020-05-30,35-39,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,35-39,נקבה,1448,<15,0.0
2020-05-24,2020-05-30,40-44,זכר,730,<15,0.0
2020-05-24,2020-05-30,40-44,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,40-44,נקבה,1257,<15,0.0
2020-05-24,2020-05-30,45-49,זכר,571,<15,0.0
2020-05-24,2020-05-30,45-49,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,45-49,נקבה,870,<15,0.0
2020-05-24,2020-05-30,50-54,זכר,470,<15,0.0
2020-05-24,2020-05-30,50-54,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,50-54,נקבה,654,<15,0.0
2020-05-24,2020-05-30,55-59,זכר,390,<15,0.0
2020-05-24,2020-05-30,55-59,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,55-59,נקבה,620,<15,0.0
2020-05-24,2020-05-30,60-64,זכר,402,<15,0.0
2020-05-24,2020-05-30,60-64,נקבה,683,<15,0.0
2020-05-24,2020-05-30,65-69,זכר,406,<15,0.0
2020-05-24,2020-05-30,65-69,נקבה,608,<15,<15
2020-05-24,2020-05-30,70-74,זכר,518,<15,0.0
2020-05-24,2020-05-30,70-74,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,70-74,נקבה,783,<15,0.0
2020-05-24,2020-05-30,75-79,זכר,390,<15,<15
2020-05-24,2020-05-30,75-79,נקבה,715,<15,<15
2020-05-24,2020-05-30,80+,זכר,1595,<15,<15
2020-05-24,2020-05-30,80+,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,80+,נקבה,3581,<15,<15
2020-05-24,2020-05-30,NULL,זכר,369,<15,0.0
2020-05-24,2020-05-30,NULL,לא ידוע,115,<15,0.0
2020-05-24,2020-05-30,NULL,נקבה,376,<15,0.0
2020-05-31,2020-06-06,0-19,זכר,12916,112.0,0.0
2020-05-31,2020-06-06,0-19,לא ידוע,396,<15,0.0
2020-05-31,2020-06-06,0-19,נקבה,12561,121.0,0.0
2020-05-31,2020-06-06,20-24,זכר,1597,18.0,0.0
2020-05-31,2020-06-06,20-24,לא ידוע,29,0.0,0.0
2020-05-31,2020-06-06,20-24,נקבה,2139,21.0,0.0
2020-05-31,2020-06-06,25-29,זכר,1758,23.0,0.0
2020-05-31,2020-06-06,25-29,לא ידוע,44,<15,0.0
2020-05-31,2020-06-06,25-29,נקבה,2876,23.0,0.0
2020-05-31,2020-06-06,30-34,זכר,2219,41.0,0.0
2020-05-31,2020-06-06,30-34,לא ידוע,84,<15,0.0
2020-05-31,2020-06-06,30-34,נקבה,3440,33.0,0.0
2020-05-31,2020-06-06,35-39,זכר,2273,24.0,0.0
2020-05-31,2020-06-06,35-39,לא ידוע,66,0.0,0.0
2020-05-31,2020-06-06,35-39,נקבה,3394,37.0,0.0
2020-05-31,2020-06-06,40-44,זכר,2021,28.0,0.0
2020-05-31,2020-06-06,40-44,לא ידוע,75,<15,0.0
2020-05-31,2020-06-06,40-44,נקבה,3284,23.0,0.0
2020-05-31,2020-06-06,45-49,זכר,1726,24.0,0.0
2020-05-31,2020-06-06,45-49,לא ידוע,45,<15,0.0
2020-05-31,2020-06-06,45-49,נקבה,2624,23.0,0.0
2020-05-31,2020-06-06,50-54,זכר,1381,16.0,0.0
2020-05-31,2020-06-06,50-54,לא ידוע,29,0.0,0.0
2020-05-31,2020-06-06,50-54,נקבה,2144,<15,0.0
2020-05-31,2020-06-06,55-59,זכר,1170,17.0,<15
2020-05-31,2020-06-06,55-59,לא ידוע,25,0.0,0.0
2020-05-31,2020-06-06,55-59,נקבה,1781,21.0,0.0
2020-05-31,2020-06-06,60-64,זכר,1050,<15,<15
2020-05-31,2020-06-06,60-64,לא ידוע,<15,<15,0.0
2020-05-31,2020-06-06,60-64,נקבה,1700,<15,0.0
2020-05-31,2020-06-06,65-69,זכר,1093,<15,<15
2020-05-31,2020-06-06,65-69,לא ידוע,<15,<15,0.0
2020-05-31,2020-06-06,65-69,נקבה,1375,<15,0.0
2020-05-31,2020-06-06,70-74,זכר,1047,<15,<15
2020-05-31,2020-06-06,70-74,לא ידוע,23,0.0,0.0
2020-05-31,2020-06-06,70-74,נקבה,1304,<15,0.0
2020-05-31,2020-06-06,75-79,זכר,664,<15,<15
2020-05-31,2020-06-06,75-79,לא ידוע,19,0.0,0.0
2020-05-31,2020-06-06,75-79,נקבה,994,<15,0.0
2020-05-31,2020-06-06,80+,זכר,2003,<15,<15
2020-05-31,2020-06-06,80+,לא ידוע,56,0.0,0.0
2020-05-31,2020-06-06,80+,נקבה,4158,<15,<15
2020-05-31,2020-06-06,NULL,זכר,859,18.0,0.0
2020-05-31,2020-06-06,NULL,לא ידוע,609,<15,0.0
2020-05-31,2020-06-06,NULL,נקבה,945,<15,0.0
2020-06-07,2020-06-13,0-19,זכר,16318,224.0,0.0
2020-06-07,2020-06-13,0-19,לא ידוע,288,<15,0.0
2020-06-07,2020-06-13,0-19,נקבה,14857,175.0,0.0
2020-06-07,2020-06-13,20-24,זכר,2299,41.0,0.0
2020-06-07,2020-06-13,20-24,לא ידוע,24,0.0,0.0
2020-06-07,2020-06-13,20-24,נקבה,3160,55.0,0.0
2020-06-07,2020-06-13,25-29,זכר,2430,47.0,0.0
2020-06-07,2020-06-13,25-29,לא ידוע,27,0.0,0.0
2020-06-07,2020-06-13,25-29,נקבה,3814,51.0,0.0
2020-06-07,2020-06-13,30-34,זכר,3049,61.0,0.0
2020-06-07,2020-06-13,30-34,לא ידוע,39,<15,0.0
2020-06-07,2020-06-13,30-34,נקבה,4576,45.0,0.0
2020-06-07,2020-06-13,35-39,זכר,3057,43.0,0.0
2020-06-07,2020-06-13,35-39,לא ידוע,38,<15,0.0
2020-06-07,2020-06-13,35-39,נקבה,4438,45.0,0.0
2020-06-07,2020-06-13,40-44,זכר,2575,46.0,0.0
2020-06-07,2020-06-13,40-44,לא ידוע,26,0.0,0.0
2020-06-07,2020-06-13,40-44,נקבה,3988,45.0,0.0
2020-06-07,2020-06-13,45-49,זכר,2107,33.0,0.0
2020-06-07,2020-06-13,45-49,לא ידוע,28,0.0,0.0
2020-06-07,2020-06-13,45-49,נקבה,3238,46.0,0.0
2020-06-07,2020-06-13,50-54,זכר,1604,36.0,0.0
2020-06-07,2020-06-13,50-54,לא ידוע,20,0.0,0.0
2020-06-07,2020-06-13,50-54,נקבה,2448,42.0,0.0
2020-06-07,2020-06-13,55-59,זכר,1322,25.0,0.0
2020-06-07,2020-06-13,55-59,לא ידוע,17,0.0,0.0
2020-06-07,2020-06-13,55-59,נקבה,2260,22.0,0.0
2020-06-07,2020-06-13,60-64,זכר,1313,17.0,0.0
2020-06-07,2020-06-13,60-64,לא ידוע,<15,0.0,0.0
2020-06-07,2020-06-13,60-64,נקבה,2194,21.0,0.0
2020-06-07,2020-06-13,65-69,זכר,1186,19.0,<15
2020-06-07,2020-06-13,65-69,לא ידוע,<15,<15,0.0
2020-06-07,2020-06-13,65-69,נקבה,1593,<15,0.0
2020-06-07,2020-06-13,70-74,זכר,1085,<15,0.0
2020-06-07,2020-06-13,70-74,לא ידוע,<15,<15,0.0
2020-06-07,2020-06-13,70-74,נקבה,1518,<15,0.0
2020-06-07,2020-06-13,75-79,זכר,669,<15,<15
2020-06-07,2020-06-13,75-79,לא ידוע,<15,0.0,0.0
2020-06-07,2020-06-13,75-79,נקבה,1152,<15,0.0
2020-06-07,2020-06-13,80+,זכר,1962,<15,<15
2020-06-07,2020-06-13,80+,לא ידוע,30,0.0,0.0
2020-06-07,2020-06-13,80+,נקבה,4260,<15,0.0
2020-06-07,2020-06-13,NULL,זכר,785,26.0,0.0
2020-06-07,2020-06-13,NULL,לא ידוע,368,17.0,0.0
2020-06-07,2020-06-13,NULL,נקבה,800,<15,0.0
2020-06-14,2020-06-20,0-19,זכר,12086,224.0,0.0
2020-06-14,2020-06-20,0-19,לא ידוע,246,0.0,0.0
2020-06-14,2020-06-20,0-19,נקבה,11757,185.0,0.0
2020-06-14,2020-06-20,20-24,זכר,2493,68.0,0.0
2020-06-14,2020-06-20,20-24,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,20-24,נקבה,3088,69.0,0.0
2020-06-14,2020-06-20,25-29,זכר,2694,77.0,<15
2020-06-14,2020-06-20,25-29,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,25-29,נקבה,3742,87.0,0.0
2020-06-14,2020-06-20,30-34,זכר,2850,78.0,0.0
2020-06-14,2020-06-20,30-34,לא ידוע,17,0.0,0.0
2020-06-14,2020-06-20,30-34,נקבה,4052,67.0,0.0
2020-06-14,2020-06-20,35-39,זכר,2850,71.0,0.0
2020-06-14,2020-06-20,35-39,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,35-39,נקבה,3862,60.0,0.0
2020-06-14,2020-06-20,40-44,זכר,2396,45.0,0.0
2020-06-14,2020-06-20,40-44,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,40-44,נקבה,3731,55.0,0.0
2020-06-14,2020-06-20,45-49,זכר,2058,65.0,0.0
2020-06-14,2020-06-20,45-49,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,45-49,נקבה,3051,48.0,0.0
2020-06-14,2020-06-20,50-54,זכר,1569,46.0,0.0
2020-06-14,2020-06-20,50-54,לא ידוע,<15,<15,0.0
2020-06-14,2020-06-20,50-54,נקבה,2646,45.0,0.0
2020-06-14,2020-06-20,55-59,זכר,1398,29.0,0.0
2020-06-14,2020-06-20,55-59,לא ידוע,<15,<15,0.0
2020-06-14,2020-06-20,55-59,נקבה,2310,41.0,0.0
2020-06-14,2020-06-20,60-64,זכר,1393,39.0,0.0
2020-06-14,2020-06-20,60-64,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,60-64,נקבה,2094,28.0,0.0
2020-06-14,2020-06-20,65-69,זכר,1253,20.0,0.0
2020-06-14,2020-06-20,65-69,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,65-69,נקבה,1699,28.0,0.0
2020-06-14,2020-06-20,70-74,זכר,1163,28.0,0.0
2020-06-14,2020-06-20,70-74,נקבה,1449,24.0,<15
2020-06-14,2020-06-20,75-79,זכר,792,<15,<15
2020-06-14,2020-06-20,75-79,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,75-79,נקבה,1023,<15,0.0
2020-06-14,2020-06-20,80+,זכר,2245,<15,<15
2020-06-14,2020-06-20,80+,לא ידוע,25,0.0,0.0
2020-06-14,2020-06-20,80+,נקבה,5041,39.0,0.0
2020-06-14,2020-06-20,NULL,זכר,642,24.0,0.0
2020-06-14,2020-06-20,NULL,לא ידוע,292,28.0,0.0
2020-06-14,2020-06-20,NULL,נקבה,714,17.0,0.0
2020-06-21,2020-06-27,0-19,זכר,15102,441.0,0.0
2020-06-21,2020-06-27,0-19,לא ידוע,247,<15,0.0
2020-06-21,2020-06-27,0-19,נקבה,14028,335.0,<15
2020-06-21,2020-06-27,20-24,זכר,3525,172.0,0.0
2020-06-21,2020-06-27,20-24,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,20-24,נקבה,3802,139.0,0.0
2020-06-21,2020-06-27,25-29,זכר,3195,131.0,0.0
2020-06-21,2020-06-27,25-29,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,25-29,נקבה,4240,131.0,0.0
2020-06-21,2020-06-27,30-34,זכר,3340,118.0,0.0
2020-06-21,2020-06-27,30-34,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,30-34,נקבה,4457,85.0,0.0
2020-06-21,2020-06-27,35-39,זכר,3381,98.0,0.0
2020-06-21,2020-06-27,35-39,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,35-39,נקבה,4364,107.0,0.0
2020-06-21,2020-06-27,40-44,זכר,2734,83.0,0.0
2020-06-21,2020-06-27,40-44,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,40-44,נקבה,4111,98.0,0.0
2020-06-21,2020-06-27,45-49,זכר,2442,91.0,0.0
2020-06-21,2020-06-27,45-49,לא ידוע,<15,<15,0.0
2020-06-21,2020-06-27,45-49,נקבה,3469,89.0,0.0
2020-06-21,2020-06-27,50-54,זכר,1907,68.0,0.0
2020-06-21,2020-06-27,50-54,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,50-54,נקבה,2892,99.0,0.0
2020-06-21,2020-06-27,55-59,זכר,1702,66.0,<15
2020-06-21,2020-06-27,55-59,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,55-59,נקבה,2460,67.0,0.0
2020-06-21,2020-06-27,60-64,זכר,1588,52.0,0.0
2020-06-21,2020-06-27,60-64,נקבה,2268,57.0,0.0
2020-06-21,2020-06-27,65-69,זכר,1489,43.0,0.0
2020-06-21,2020-06-27,65-69,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,65-69,נקבה,1786,28.0,0.0
2020-06-21,2020-06-27,70-74,זכר,1314,31.0,<15
2020-06-21,2020-06-27,70-74,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,70-74,נקבה,1489,23.0,0.0
2020-06-21,2020-06-27,75-79,זכר,905,25.0,<15
2020-06-21,2020-06-27,75-79,נקבה,1071,<15,<15
2020-06-21,2020-06-27,80+,זכר,2336,36.0,<15
2020-06-21,2020-06-27,80+,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,80+,נקבה,5251,41.0,<15
2020-06-21,2020-06-27,NULL,זכר,635,22.0,0.0
2020-06-21,2020-06-27,NULL,לא ידוע,347,20.0,0.0
2020-06-21,2020-06-27,NULL,נקבה,631,19.0,0.0
2020-06-28,2020-07-04,0-19,זכר,18490,860.0,0.0
2020-06-28,2020-07-04,0-19,לא ידוע,443,15.0,0.0
2020-06-28,2020-07-04,0-19,נקבה,16470,616.0,0.0
2020-06-28,2020-07-04,20-24,זכר,5173,391.0,0.0
2020-06-28,2020-07-04,20-24,לא ידוע,<15,<15,0.0
2020-06-28,2020-07-04,20-24,נקבה,5226,321.0,0.0
2020-06-28,2020-07-04,25-29,זכר,4639,350.0,0.0
2020-06-28,2020-07-04,25-29,לא ידוע,<15,<15,0.0
2020-06-28,2020-07-04,25-29,נקבה,5875,295.0,0.0
2020-06-28,2020-07-04,30-34,זכר,4782,289.0,0.0
2020-06-28,2020-07-04,30-34,לא ידוע,32,0.0,0.0
2020-06-28,2020-07-04,30-34,נקבה,5811,229.0,0.0
2020-06-28,2020-07-04,35-39,זכר,4444,232.0,0.0
2020-06-28,2020-07-04,35-39,לא ידוע,21,0.0,0.0
2020-06-28,2020-07-04,35-39,נקבה,5492,206.0,0.0
2020-06-28,2020-07-04,40-44,זכר,3735,187.0,0.0
2020-06-28,2020-07-04,40-44,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,40-44,נקבה,4964,154.0,0.0
2020-06-28,2020-07-04,45-49,זכר,3462,201.0,0.0
2020-06-28,2020-07-04,45-49,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,45-49,נקבה,4527,174.0,0.0
2020-06-28,2020-07-04,50-54,זכר,2882,168.0,0.0
2020-06-28,2020-07-04,50-54,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,50-54,נקבה,3947,158.0,0.0
2020-06-28,2020-07-04,55-59,זכר,2408,119.0,0.0
2020-06-28,2020-07-04,55-59,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,55-59,נקבה,3300,120.0,0.0
2020-06-28,2020-07-04,60-64,זכר,2343,112.0,0.0
2020-06-28,2020-07-04,60-64,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,60-64,נקבה,2923,93.0,<15
2020-06-28,2020-07-04,65-69,זכר,1977,76.0,<15
2020-06-28,2020-07-04,65-69,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,65-69,נקבה,2195,81.0,0.0
2020-06-28,2020-07-04,70-74,זכר,1591,58.0,0.0
2020-06-28,2020-07-04,70-74,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,70-74,נקבה,1779,50.0,0.0
2020-06-28,2020-07-04,75-79,זכר,1075,33.0,<15
2020-06-28,2020-07-04,75-79,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,75-79,נקבה,1235,31.0,<15
2020-06-28,2020-07-04,80+,זכר,2604,48.0,<15
2020-06-28,2020-07-04,80+,נקבה,5332,78.0,<15
2020-06-28,2020-07-04,NULL,זכר,774,34.0,0.0
2020-06-28,2020-07-04,NULL,לא ידוע,402,<15,0.0
2020-06-28,2020-07-04,NULL,נקבה,693,20.0,0.0
2020-07-05,2020-07-11,0-19,זכר,24333,1281.0,0.0
2020-07-05,2020-07-11,0-19,לא ידוע,706,26.0,0.0
2020-07-05,2020-07-11,0-19,נקבה,23120,1073.0,0.0
2020-07-05,2020-07-11,20-24,זכר,6289,533.0,0.0
2020-07-05,2020-07-11,20-24,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,20-24,נקבה,7825,596.0,0.0
2020-07-05,2020-07-11,25-29,זכר,6396,472.0,0.0
2020-07-05,2020-07-11,25-29,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,25-29,נקבה,8187,493.0,0.0
2020-07-05,2020-07-11,30-34,זכר,6634,417.0,0.0
2020-07-05,2020-07-11,30-34,לא ידוע,18,0.0,0.0
2020-07-05,2020-07-11,30-34,נקבה,7996,325.0,0.0
2020-07-05,2020-07-11,35-39,זכר,5791,326.0,0.0
2020-07-05,2020-07-11,35-39,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,35-39,נקבה,7240,301.0,0.0
2020-07-05,2020-07-11,40-44,זכר,4945,284.0,0.0
2020-07-05,2020-07-11,40-44,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,40-44,נקבה,6615,274.0,0.0
2020-07-05,2020-07-11,45-49,זכר,4364,289.0,0.0
2020-07-05,2020-07-11,45-49,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,45-49,נקבה,5905,298.0,0.0
2020-07-05,2020-07-11,50-54,זכר,3456,212.0,0.0
2020-07-05,2020-07-11,50-54,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,50-54,נקבה,4857,201.0,0.0
2020-07-05,2020-07-11,55-59,זכר,2911,162.0,<15
2020-07-05,2020-07-11,55-59,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,55-59,נקבה,4295,190.0,0.0
2020-07-05,2020-07-11,60-64,זכר,2752,139.0,<15
2020-07-05,2020-07-11,60-64,נקבה,3655,154.0,0.0
2020-07-05,2020-07-11,65-69,זכר,2332,103.0,0.0
2020-07-05,2020-07-11,65-69,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,65-69,נקבה,2629,105.0,0.0
2020-07-05,2020-07-11,70-74,זכר,1893,75.0,<15
2020-07-05,2020-07-11,70-74,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,70-74,נקבה,2106,76.0,<15
2020-07-05,2020-07-11,75-79,זכר,1336,52.0,<15
2020-07-05,2020-07-11,75-79,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,75-79,נקבה,1474,47.0,<15
2020-07-05,2020-07-11,80+,זכר,2996,69.0,<15
2020-07-05,2020-07-11,80+,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,80+,נקבה,6909,115.0,<15
2020-07-05,2020-07-11,NULL,זכר,988,36.0,0.0
2020-07-05,2020-07-11,NULL,לא ידוע,580,30.0,0.0
2020-07-05,2020-07-11,NULL,נקבה,804,24.0,0.0
2020-07-12,2020-07-18,0-19,זכר,21528,1641.0,0.0
2020-07-12,2020-07-18,0-19,לא ידוע,530,34.0,0.0
2020-07-12,2020-07-18,0-19,נקבה,19620,1469.0,<15
2020-07-12,2020-07-18,20-24,זכר,6947,725.0,0.0
2020-07-12,2020-07-18,20-24,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,20-24,נקבה,8003,764.0,0.0
2020-07-12,2020-07-18,25-29,זכר,6415,559.0,0.0
2020-07-12,2020-07-18,25-29,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,25-29,נקבה,7859,579.0,0.0
2020-07-12,2020-07-18,30-34,זכר,6110,476.0,0.0
2020-07-12,2020-07-18,30-34,לא ידוע,26,0.0,0.0
2020-07-12,2020-07-18,30-34,נקבה,7992,486.0,0.0
2020-07-12,2020-07-18,35-39,זכר,5261,401.0,0.0
2020-07-12,2020-07-18,35-39,לא ידוע,31,<15,0.0
2020-07-12,2020-07-18,35-39,נקבה,7051,388.0,0.0
2020-07-12,2020-07-18,40-44,זכר,4629,347.0,0.0
2020-07-12,2020-07-18,40-44,לא ידוע,30,<15,0.0
2020-07-12,2020-07-18,40-44,נקבה,6632,373.0,0.0
2020-07-12,2020-07-18,45-49,זכר,4277,358.0,0.0
2020-07-12,2020-07-18,45-49,לא ידוע,20,<15,0.0
2020-07-12,2020-07-18,45-49,נקבה,6333,368.0,<15
2020-07-12,2020-07-18,50-54,זכר,3670,322.0,0.0
2020-07-12,2020-07-18,50-54,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,50-54,נקבה,5539,313.0,0.0
2020-07-12,2020-07-18,55-59,זכר,3219,232.0,0.0
2020-07-12,2020-07-18,55-59,לא ידוע,<15,<15,0.0
2020-07-12,2020-07-18,55-59,נקבה,4740,239.0,<15
2020-07-12,2020-07-18,60-64,זכר,2820,172.0,0.0
2020-07-12,2020-07-18,60-64,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,60-64,נקבה,4302,196.0,<15
2020-07-12,2020-07-18,65-69,זכר,2482,155.0,<15
2020-07-12,2020-07-18,65-69,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,65-69,נקבה,3104,141.0,<15
2020-07-12,2020-07-18,70-74,זכר,2183,116.0,<15
2020-07-12,2020-07-18,70-74,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,70-74,נקבה,2618,106.0,0.0
2020-07-12,2020-07-18,75-79,זכר,1466,64.0,<15
2020-07-12,2020-07-18,75-79,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,75-79,נקבה,1908,62.0,<15
2020-07-12,2020-07-18,80+,זכר,4052,86.0,16.0
2020-07-12,2020-07-18,80+,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,80+,נקבה,9836,147.0,21.0
2020-07-12,2020-07-18,NULL,זכר,842,42.0,0.0
2020-07-12,2020-07-18,NULL,לא ידוע,750,34.0,0.0
2020-07-12,2020-07-18,NULL,נקבה,832,24.0,0.0
2020-07-19,2020-07-25,0-19,זכר,17264,1857.0,0.0
2020-07-19,2020-07-25,0-19,לא ידוע,76,<15,0.0
2020-07-19,2020-07-25,0-19,נקבה,15976,1623.0,0.0
2020-07-19,2020-07-25,20-24,זכר,6239,771.0,0.0
2020-07-19,2020-07-25,20-24,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,20-24,נקבה,6949,687.0,0.0
2020-07-19,2020-07-25,25-29,זכר,5662,532.0,0.0
2020-07-19,2020-07-25,25-29,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,25-29,נקבה,7341,562.0,0.0
2020-07-19,2020-07-25,30-34,זכר,5481,442.0,0.0
2020-07-19,2020-07-25,30-34,לא ידוע,17,<15,0.0
2020-07-19,2020-07-25,30-34,נקבה,7532,472.0,0.0
2020-07-19,2020-07-25,35-39,זכר,4797,383.0,0.0
2020-07-19,2020-07-25,35-39,לא ידוע,17,0.0,0.0
2020-07-19,2020-07-25,35-39,נקבה,6712,446.0,0.0
2020-07-19,2020-07-25,40-44,זכר,4169,329.0,0.0
2020-07-19,2020-07-25,40-44,לא ידוע,15,0.0,0.0
2020-07-19,2020-07-25,40-44,נקבה,6247,443.0,0.0
2020-07-19,2020-07-25,45-49,זכר,3854,343.0,0.0
2020-07-19,2020-07-25,45-49,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,45-49,נקבה,5944,408.0,0.0
2020-07-19,2020-07-25,50-54,זכר,3278,286.0,<15
2020-07-19,2020-07-25,50-54,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,50-54,נקבה,5368,357.0,<15
2020-07-19,2020-07-25,55-59,זכר,2937,249.0,0.0
2020-07-19,2020-07-25,55-59,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,55-59,נקבה,4642,263.0,0.0
2020-07-19,2020-07-25,60-64,זכר,2794,206.0,<15
2020-07-19,2020-07-25,60-64,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,60-64,נקבה,4410,221.0,0.0
2020-07-19,2020-07-25,65-69,זכר,2479,150.0,<15
2020-07-19,2020-07-25,65-69,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,65-69,נקבה,3287,170.0,0.0
2020-07-19,2020-07-25,70-74,זכר,2220,102.0,<15
2020-07-19,2020-07-25,70-74,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,70-74,נקבה,3024,114.0,<15
2020-07-19,2020-07-25,75-79,זכר,1529,69.0,<15
2020-07-19,2020-07-25,75-79,נקבה,2236,66.0,<15
2020-07-19,2020-07-25,80+,זכר,4482,93.0,16.0
2020-07-19,2020-07-25,80+,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,80+,נקבה,10921,143.0,35.0
2020-07-19,2020-07-25,NULL,זכר,928,35.0,0.0
2020-07-19,2020-07-25,NULL,לא ידוע,532,22.0,0.0
2020-07-19,2020-07-25,NULL,נקבה,798,27.0,0.0
2020-07-26,2020-08-01,0-19,זכר,14390,1757.0,0.0
2020-07-26,2020-08-01,0-19,לא ידוע,114,18.0,0.0
2020-07-26,2020-08-01,0-19,נקבה,13304,1535.0,0.0
2020-07-26,2020-08-01,20-24,זכר,5720,798.0,0.0
2020-07-26,2020-08-01,20-24,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,20-24,נקבה,5853,634.0,0.0
2020-07-26,2020-08-01,25-29,זכר,4834,455.0,0.0
